Ranking,Name,
Reporter,Aichi Prefectural UniversityJapan,"3,302",15.2,1%,72 : 28
Reporter,Air UniversityPakistan,"6,404",15.2,0%,32 : 68
Reporter,Ajeenkya DY Patil UniversityIndia,"2,793",16.4,0%,24 : 76
Reporter,AKFA UniversityUzbekistan,317,22.6,5%,51 : 49
Reporter,Ajman UniversityUnited Arab Emirates,"5,050",16.4,82%,59 : 41
Reporter,Akita Prefectural UniversityJapan,"1,826",8.5,1%,26 : 74
Reporter,Akwa Ibom State UniversityNigeria,"10,026",20.7,0%,42 : 58
Reporter,Al-Ayen UniversityIraq,"11,000",51.2,0%,66 : 34
Reporter,Alex Ekwueme Federal University Ndufu-AlikeNigeria,"12,962",16.8,0%,52 : 48
Reporter,Al Ahliyya Amman UniversityJordan,,,,
"4,192",11.8,57%,50 : 50,,
Reporter,Al-Farabi University CollegeIraq,"4,309",16,0%,36 : 64
Reporter,Al-Farahidi UniversityIraq,"17,080",65.9,0%,47 : 53
Reporter,Al-Esraa University CollegeIraq,"16,150",22.2,0%,n/a
Reporter,University of Al-HamdaniyaIraq,"2,302",26.5,0%,32 : 68
Reporter,Alisher Navo’i Tashkent State University of Uzbek Language and LiteratureUzbekistan,"3,614",12.9,6%,82 : 18
Reporter,Al-Kitab UniversityIraq,"7,206",16.9,0%,32 : 68
Reporter,Al-Maarif University CollegeIraq,"6,000",17.6,1%,60 : 40
Reporter,Al-Manara College for Medical SciencesIraq,"4,538",30.9,0%,47 : 53
Reporter,"Almazov National Medical Research Centre
Russian Federation","1,188",5,2%,70 : 30
Reporter,Al-Mustaqbal UniversityIraq,,,,
"9,698",20.8,0%,41 : 59,,
Reporter,Al-Muthanna UniversityIraq,"15,591",23.1,0%,55 : 45
Reporter,Al-Nahrain UniversityIraq,"5,716",6.2,0%,49 : 51
Reporter,Al-Noor University CollegeIraq,"6,454",40.6,0%,62 : 38
Reporter,Al-Quds UniversityPalestine,"12,170",12.3,6%,62 : 38
Reporter,Altınbaş UniversityTurkey,"8,204",13.7,47%,41 : 59
Reporter,American International University – BangladeshBangladesh,"10,738",26.6,0%,24 : 76
Reporter,American University of MadabaJordan,"1,685",17.9,26%,47 : 53
Reporter,American University of NigeriaNigeria,"1,100",10.1,2%,49 : 51
Reporter,American University of Ras Al KhaimahUnited Arab Emirates,784,8.1,63%,50 : 50
Reporter,"Amity University, GurugramIndia","5,695",14.8,2%,40 : 60
Reporter,"Amity University, GwaliorIndia","2,160",12.6,0%,43 : 57
Reporter,"Amity University Rajasthan, JaipurIndia","2,971",12.5,0%,33 : 67
Reporter,"Amity University, MumbaiIndia","4,358",22.7,0%,48 : 52
Reporter,Andijan State Medical InstituteUzbekistan,"6,831",9.5,5%,47 : 53
Reporter,Andrés Bello Catholic University (UCAB)Venezuela,"10,857",17.8,1%,50 : 50
Reporter,Anglo-American UniversityCzech Republic,620,12.7,80%,40 : 60
Reporter,Ankara Science UniversityTurkey,393,9.6,19%,62 : 38
Reporter,Arab American UniversityPalestine,"12,070",31.1,44%,58 : 42
Reporter,Arab Open University – KuwaitKuwait,"9,139",103.9,64%,57 : 43
Reporter,Arab Open University LebanonLebanon,"1,754",13.3,14%,47 : 53
Reporter,Arts University BournemouthUnited Kingdom,"3,310",14.1,21%,69 : 31
Reporter,Antonio Nariño UniversityColombia,"13,359",17.9,1%,53 : 47
Reporter,University of the Arts LondonUnited Kingdom,"17,930",12.8,60%,76 : 24
Reporter,Arts University PlymouthUnited Kingdom,"1,215",12.2,9%,72 : 28
Reporter,Asahi UniversityJapan,"2,607",8.7,5%,33 : 67
Reporter,Ashikaga UniversityJapan,"1,572",19.9,15%,25 : 75
Reporter,Ashur University CollegeIraq,"1,059",8.1,0%,59 : 41
Reporter,AudenciaFrance,"5,838",38.7,31%,52 : 48
Reporter,Augustine UniversityNigeria,238,3.7,0%,40 : 60
Reporter,Azerbaijan University of Architecture and ConstructionAzerbaijan,"9,846",18.9,3%,22 : 78
Reporter,Azerbaijan State University of EconomicsAzerbaijan,"17,328",11.8,2%,51 : 49
Reporter,Babcock UniversityNigeria,"12,340",18.8,0%,53 : 47
Reporter,Badr University in Cairo (BUC)Egypt,"14,021",20.7,2%,55 : 45
Reporter,Bakrie UniversityIndonesia,"3,219",33.9,0%,57 : 43
Reporter,"Balochistan University of Engineering and Technology, KhuzdarPakistan","2,990",15,%,7 : 93
Reporter,"Bamidele Olumilua University of Education, Science and Technology, Ikere-IkitiNigeria","4,329",14.9,0%,60 : 40
Reporter,Bandirma Onyedi Eylül UniversityTurkey,"15,473",47,7%,45 : 55
Reporter,Bangabandhu Sheikh Mujibur Rahman Agricultural UniversityBangladesh,"1,760",8.4,3%,53 : 47
Reporter,Barawa International UniversitySomalia,"13,200",35.3,3%,33 : 67
Reporter,Bartin UniversityTurkey,"10,317",23.7,9%,44 : 56
Reporter,"Bashkir State Medical University
Russian Federation","8,118",9.7,23%,69 : 31
Reporter,Basrah University College of Science and TechnologyIraq,"2,115",21.2,0%,46 : 54
Reporter,Bath Spa UniversityUnited Kingdom,"6,555",17.7,11%,68 : 32
Reporter,University of Batna 1Algeria,"32,179",28.1,0%,64 : 36
Reporter,Baze UniversityNigeria,"1,790",5.2,0%,50 : 50
Reporter,"Belarusian State University of Informatics and Radioelectronics
Belarus","14,082",16.2,4%,20 : 80
Reporter,Bells University of TechnologyNigeria,"1,765",7.5,0%,27 : 73
Reporter,University of BenghaziLibya,"76,419",16.3,2%,58 : 42
Reporter,Benson Idahosa UniversityNigeria,"3,859",16.6,0%,50 : 50
Reporter,Bernardo O’Higgins UniversityChile,"7,554",18.1,4%,66 : 34
Reporter,Beykent UniversityTurkey,"22,103",25.4,4%,47 : 53
Reporter,Bilecik Şeyh Edebali UniversityTurkey,"10,434",18.2,8%,42 : 58
Reporter,Biruni UniversityTurkey,"5,111",16.9,7%,72 : 28
Reporter,Birzeit UniversityPalestine,"11,486",17.5,5%,63 : 37
Reporter,University of BishaSaudi Arabia,"13,919",11.8,1%,66 : 34
Reporter,Bishop Grosseteste UniversityUnited Kingdom,"2,010",21.2,4%,79 : 21
Reporter,University of Bogotá Jorge Tadeo LozanoColombia,"7,704",18.6,1%,55 : 45
Reporter,University of BoltonUnited Kingdom,"5,400",14.6,33%,61 : 39
Reporter,Botswana International University of Science and Technology (BIUST)Botswana,"2,006",11.4,1%,22 : 78
Reporter,Bowen UniversityNigeria,"4,161",12,0%,58 : 42
Reporter,Buckinghamshire New UniversityUnited Kingdom,"5,290",17.3,32%,60 : 40
Reporter,Buriram Rajabhat UniversityThailand,"11,197",26.2,0%,53 : 47
Reporter,Canadian International College (CIC) – CairoEgypt,"9,494",39.4,2%,32 : 68
Reporter,Catholic University in ErbilIraq,152,3.6,0%,58 : 42
Reporter,Universidad Católica de ColombiaColombia,"10,671",27.2,0%,50 : 50
Reporter,B. S. Abdur Rahman Crescent Institute of Science and TechnologyIndia,"7,046",15.7,0%,24 : 76
Reporter,Universidad Católica de CuencaEcuador,"16,046",20.6,2%,57 : 43
Reporter,Universidad Católica San PabloPeru,"8,793",32.5,0%,53 : 47
Reporter,Cebu Technological UniversityPhilippines,"39,726",33.3,0%,50 : 50
Reporter,CECOS University of IT and Emerging SciencesPakistan,"2,405",13,0%,11 : 89
Reporter,University of CelayaMexico,"1,993",14,2%,50 : 50
Reporter,Central European UniversityAustria,"1,276",7.6,83%,55 : 45
Reporter,University of Central PunjabPakistan,"16,948",32.8,0%,36 : 64
Reporter,Centro Universitário de JaguariúnaBrazil,"9,839",25.8,0%,58 : 42
Reporter,Centro Universitário Max PlanckBrazil,"5,150",16,0%,61 : 39
Reporter,CES UniversityColombia,"6,348",13.5,3%,70 : 30
Reporter,César Ritz Colleges SwitzerlandSwitzerland,547,4.8,99%,49 : 51
Reporter,CETYS UniversidadMexico,"4,960",9.6,13%,52 : 48
Reporter,Chernihiv National University of TechnologyUkraine,"5,914",20.5,0%,42 : 58
Reporter,University of ChichesterUnited Kingdom,"4,180",14.7,7%,62 : 38
Reporter,Chitkara UniversityIndia,,,,
"12,895",15.5,3%,40 : 60,,
Reporter,Christ University Bengaluru IndiaIndia,"23,637",20.2,2%,48 : 52
Reporter,"University of Civil Protection
Belarus",743,3.6,12%,10 : 90
Reporter,Coal City UniversityNigeria,461,4.8,0%,48 : 52
Reporter,Conservatoire for Dance and DramaUnited Kingdom,940,10.4,35%,70 : 30
Reporter,University of Constantine 3Algeria,"14,736",16.2,2%,73 : 27
Reporter,Courtauld Institute of ArtUnited Kingdom,510,12.8,51%,82 : 18
Reporter,Cranfield UniversityUnited Kingdom,"3,135",7.8,68%,30 : 70
Reporter,Cihan University – ErbilIraq,"4,457",23.3,1%,43 : 57
Reporter,University for the Creative ArtsUnited Kingdom,"5,345",18.8,35%,67 : 33
Reporter,"City University of Science and Information Technology, PeshawarPakistan","4,163",21.3,2%,15 : 85
Reporter,Cross River University of TechnologyNigeria,"18,915",40.2,0%,36 : 64
Reporter,University of CumbriaUnited Kingdom,"5,275",15.7,10%,70 : 30
Reporter,C.V. Raman Global UniversityIndia,"6,991",15.8,4%,29 : 71
Reporter,Cyprus Health and Social Sciences UniversityNorthern Cyprus,"2,354",35.1,75%,45 : 55
Reporter,Daffodil International University (DIU)Bangladesh,"16,157",21.1,3%,34 : 66
Reporter,Debre Tabor UniversityEthiopia,"8,414",7.4,0%,41 : 59
Reporter,Universidad del SinúColombia,"4,350",25.6,0%,57 : 43
Reporter,Delta University for Science and TechnologyEgypt,"8,780",16.9,0%,48 : 52
Reporter,Deraya UniversityEgypt,"4,275",18.9,0%,58 : 42
Reporter,"Derzhavin Tambov State University
Russian Federation","7,985",15.1,33%,56 : 44
Reporter,University for Development StudiesGhana,"20,674",33.9,1%,41 : 59
Reporter,Dhaka International UniversityBangladesh,"6,033",29.9,8%,17 : 83
Reporter,Dhofar UniversityOman,"3,122",17.8,6%,56 : 44
Reporter,Dhonburi Rajabhat UniversityThailand,"4,210",16.1,1%,61 : 39
Reporter,Dijlah UniversityIraq,"8,864",28.5,0%,43 : 57
Reporter,University of DiyalaIraq,"29,461",17.9,0%,54 : 46
Reporter,Denau Institute of Entrepreneurship and PedagogyUzbekistan,"5,247",21.9,0%,63 : 37
Reporter,Doğuş UniversityTurkey,"9,149",30.2,1%,40 : 60
Reporter,Donetsk National University of Economics and Trade named after Mykhailo Tuhan-Baranovsky (DonNUET)Ukraine,"1,068",18.4,2%,60 : 40
Reporter,"Dostoevsky Omsk State University
Russian Federation","7,355",13.2,6%,63 : 37
Reporter,Dr. M.G.R. Educational and Research InstituteIndia,"23,097",13.3,0%,32 : 68
Reporter,University of DubaiUnited Arab Emirates,"1,147",27.3,24%,29 : 71
Reporter,DHA Suffa UniversityPakistan,"1,807",14.5,0%,15 : 85
Reporter,University of DuhokIraq,"23,662",13.5,0%,52 : 48
Reporter,EAN UniversityColombia,"10,000",142.9,0%,n/a
Reporter,Ebonyi State UniversityNigeria,"25,204",27.5,0%,50 : 50
Reporter,University of El OuedAlgeria,"29,028",33.1,0%,59 : 41
Reporter,École Nationale PolytechniqueAlgeria,"1,489",8.7,0%,46 : 54
Reporter,École Polytechnique d’Architecture et d’UrbanismeAlgeria,"1,371",10.1,0%,69 : 31
Reporter,Academy of Economic Studies of MoldovaMoldova,"5,525",25.3,1%,53 : 47
Reporter,Edo State University UzairueNigeria,"1,489",9.5,0%,52 : 48
Reporter,"University of Education, LahorePakistan","27,105",33.1,0%,51 : 49
Reporter,Effat UniversitySaudi Arabia,"1,067",9.4,26%,99 : 1
Reporter,Egerton UniversityKenya,"20,472",40.1,1%,43 : 57
Reporter,Egyptian Russian UniversityEgypt,"6,237",13.6,2%,39 : 61
Reporter,Egypt-Japan University of Science and Technology (E-JUST)Egypt,539,6.7,3%,33 : 67
Reporter,"University of Engineering and Technology, MardanPakistan","1,208",21.6,1%,5 : 95
Reporter,ESICSpain,,,,
"6,123",19.4,10%,46 : 54,,
Reporter,Universidade Estadual de GoiásBrazil,"19,519",15.4,0%,66 : 34
Reporter,European University CyprusCyprus,,,,
"5,229",19.4,49%,58 : 42,,
Reporter,European University of ValenciaSpain,"2,169",8.8,50%,58 : 42
Reporter,"Evangel University, AkaezeNigeria",987,5.7,0%,47 : 53
Reporter,Externado University of ColombiaColombia,"12,370",13,1%,58 : 42
Reporter,Falmouth UniversityUnited Kingdom,"4,800",17.8,14%,57 : 43
Reporter,Federal University GashuaNigeria,"1,091",3.3,0%,10 : 90
Reporter,Federal University of KashereNigeria,"10,121",21.4,0%,30 : 70
Reporter,Federal University of LafiaNigeria,"12,456",22.8,0%,40 : 60
Reporter,Federal University of Latin American Integration (UNILA)Brazil,"4,774",11.8,31%,50 : 50
Reporter,"Federal University of Petroleum Resources, EffurunNigeria","7,313",39.7,0%,17 : 83
Reporter,"Federal University of Technology, MinnaNigeria","24,671",27.8,0%,25 : 75
Reporter,"Federal University of Technology, OwerriNigeria","22,610",18.7,0%,31 : 69
Reporter,First Technical UniversityNigeria,"2,442",29.1,0%,29 : 71
Reporter,Fountain UniversityNigeria,"1,420",18.9,0%,59 : 41
Reporter,University of FrancaBrazil,"50,760",160.6,0%,57 : 43
Reporter,Fukui Prefectural UniversityJapan,"1,772",10.9,1%,51 : 49
Reporter,Fundação Oswaldo CruzBrazil,"3,699",n/a,%,n/a
Reporter,Fundación Universitaria del Área AndinaColombia,"40,193",35.9,0%,60 : 40
Reporter,Future University in EgyptEgypt,"9,066",10.7,10%,43 : 57
Reporter,General Sir John Kotelawala Defence UniversitySri Lanka,"5,136",21,2%,48 : 52
Reporter,Ghulam Ishaq Khan Institute of Engineering Sciences and TechnologyPakistan,"2,046",20.5,0%,10 : 90
Reporter,GLA UniversityIndia,"9,680",17.2,0%,27 : 73
Reporter,Fergana Polytechnic InstituteUzbekistan,"14,812",23.6,0%,20 : 80
Reporter,Glasgow School of ArtUnited Kingdom,"2,240",16,44%,67 : 33
Reporter,University of GloucestershireUnited Kingdom,"6,605",17.2,11%,60 : 40
Reporter,"Gomel State Medical University
Belarus","3,642",8.5,20%,66 : 34
Reporter,Government College Women University FaisalabadPakistan,"14,424",56.3,0%,100 : 0
Reporter,"Government College Women University, SialkotPakistan","7,023",34.8,0%,100 : 0
Reporter,"The Graduate University for Advanced Studies, SOKENDAIJapan",506,0.4,31%,29 : 71
Reporter,Greenwich UniversityPakistan,"1,261",15.6,3%,35 : 65
Reporter,Gregory University UturuNigeria,"2,025",7.3,0%,62 : 38
Reporter,"Grodno State Medical University
Belarus","4,700",8.4,26%,71 : 29
Reporter,Guildhall School of Music and DramaUnited Kingdom,995,5.2,34%,50 : 50
Reporter,Gulf CollegeOman,"2,780",27.5,3%,40 : 60
Reporter,Harper Adams UniversityUnited Kingdom,"2,195",13.3,11%,58 : 42
Reporter,Hartpury UniversityUnited Kingdom,"1,655",23.6,10%,64 : 36
Reporter,Hassiba Benbouali University of ChlefAlgeria,"30,121",22.3,1%,71 : 29
Reporter,Hawler Medical UniversityIraq,"4,152",7.2,1%,63 : 37
Reporter,University of Health and Allied SciencesGhana,"6,445",23.5,0%,62 : 38
Reporter,"University of Health Sciences, TurkeyTurkey","21,322",9,5%,34 : 66
Reporter,University of the Highlands and IslandsUnited Kingdom,"7,200",130.9,12%,61 : 39
Reporter,Hindustan Institute of Technology and ScienceIndia,"6,033",12.1,1%,36 : 64
Reporter,Hiroshima Shudo UniversityJapan,"4,776",16.6,0%,39 : 61
Reporter,Hiroshima Institute of TechnologyJapan,"4,628",25.4,0%,10 : 90
Reporter,Hitotsubashi UniversityJapan,"6,212",17,15%,32 : 68
Reporter,Huachiew Chalermprakiet UniversityThailand,"7,297",16,7%,79 : 21
Reporter,University of Human DevelopmentIraq,"2,583",17.1,3%,49 : 51
Reporter,Hyogo University of Teacher EducationJapan,"1,161",8,2%,68 : 32
Reporter,IFHE HyderabadIndia,"6,931",20.3,0%,39 : 61
Reporter,Ignatius Ajuru University of EducationNigeria,"29,785",75.2,0%,49 : 51
Reporter,Ilma UniversityPakistan,"4,107",22.4,0%,21 : 79
Reporter,IMT Mines AlèsFrance,"1,425",12.8,15%,31 : 69
Reporter,Indira Gandhi Delhi Technical University for WomenIndia,"3,673",53.2,0%,100 : 0
Reporter,"Innopolis University
Russian Federation",823,15.8,32%,16 : 84
Reporter,Institute of Cancer ResearchUnited Kingdom,195,2.8,33%,62 : 38
Reporter,International Christian UniversityJapan,"2,913",12.6,11%,61 : 39
Reporter,International University of RabatMorocco,"5,830",33.3,2%,51 : 49
Reporter,Ionian UniversityGreece,"8,169",41.9,3%,53 : 47
Reporter,Ion Mincu University of Architecture and UrbanismRomania,"3,173",12.8,4%,71 : 29
Reporter,Islamia College PeshawarPakistan,"6,732",25.5,3%,27 : 73
Reporter,The Islamic UniversityIraq,"4,152",9.1,2%,70 : 30
Reporter,Islamic University of GazaPalestine,"17,058",47,1%,60 : 40
Reporter,Islamic University of MadinahSaudi Arabia,"11,703",7.7,75%,4 : 96
Reporter,Isra UniversityJordan,"4,864",19.6,18%,54 : 46
Reporter,Israel Technological UniversityEcuador,"3,070",34.9,1%,42 : 58
Reporter,Istanbul Aydın UniversityTurkey,"27,826",27.9,13%,51 : 49
Reporter,Istanbul Gelişim UniversityTurkey,"18,774",23.4,15%,46 : 54
Reporter,IUBAT – International University of Business Agriculture and TechnologyBangladesh,"6,435",22.1,1%,30 : 70
Reporter,Universita IULMItaly,,,,
"7,841",15.9,7%,72 : 28,,
Reporter,"Ivanovo State University
Russian Federation","2,990",15.2,14%,66 : 34
Reporter,Jabir ibn Hayyan Medical UniversityIraq,"1,532",16.1,0%,58 : 42
Reporter,Japan Advanced Institute of Science and Technology (JAIST)Japan,"1,218",7.8,42%,23 : 77
Reporter,Jashore University of Science and TechnologyBangladesh,"4,741",20.1,0%,30 : 70
Reporter,Jerash Private UniversityJordan,"3,362",18,31%,38 : 62
Reporter,University of JijelAlgeria,"21,228",20.2,0%,63 : 37
Reporter,University of JosNigeria,"37,885",23.4,0%,45 : 55
Reporter,"Kabardino-Balkarian State University
Russian Federation","11,201",19.6,13%,54 : 46
Reporter,Kamianets-Podіlskyi Ivan Ohiienko National UniversityUkraine,"2,944",7.8,0%,64 : 36
Reporter,Kampala International UniversityUganda,"23,800",7,30%,45 : 55
Reporter,Karaganda University of KazpotrebsoyuzKazakhstan,"5,076",13.3,1%,59 : 41
Reporter,Karshi State UniversityUzbekistan,"13,909",21,0%,63 : 37
Reporter,Kastamonu UniversityTurkey,"17,597",41,15%,45 : 55
Reporter,Kazakh National Pedagogical University AbaiKazakhstan,"13,479",12.6,2%,61 : 39
Reporter,"Kazan State Power Engineering University
Russian Federation","9,440",24.6,3%,33 : 67
Reporter,University of KelaniyaSri Lanka,"17,082",17.1,3%,65 : 35
Reporter,University of KerbalaIraq,"20,327",16.5,0%,55 : 45
Reporter,Kermanshah University of TechnologyIran,"2,251",13.6,0%,38 : 62
Reporter,Kharkiv University of Humanities “People’s Ukrainian Academy”Ukraine,455,5.5,1%,81 : 19
Reporter,Kadir Has UniversityTurkey,,,,
"4,896",23.5,3%,53 : 47,,
Reporter,Khazar UniversityAzerbaijan,"2,610",11.3,7%,54 : 46
Reporter,Khomein University of Medical SciencesIran,782,31.3,0%,48 : 52
Reporter,Khulna UniversityBangladesh,"5,921",11.8,0%,41 : 59
Reporter,Khwaja Fareed University of Engineering and Information TechnologyPakistan,"10,713",21.6,0%,41 : 59
Reporter,Khyber Medical UniversityPakistan,"4,364",16.5,3%,40 : 60
Reporter,Kings UniversityNigeria,132,3.3,0%,42 : 58
Reporter,University of KirkukIraq,"22,867",24.8,0%,52 : 48
Reporter,Kitami Institute of TechnologyJapan,"1,965",14.1,4%,13 : 87
Reporter,Kobe City University of Foreign StudiesJapan,"2,287",15.3,4%,67 : 33
Reporter,Kobe Gakuin UniversityJapan,"11,557",34.3,2%,38 : 62
Reporter,Kocaeli Health and Technology UniversityTurkey,"2,784",31.6,4%,66 : 34
Reporter,Kokshetau State UniversityKazakhstan,"7,047",11.3,5%,65 : 35
Reporter,Konan Women’s UniversityJapan,"4,416",24.7,1%,100 : 0
Reporter,Konya Technical UniversityTurkey,"13,016",30.1,4%,26 : 74
Reporter,KTO Karatay UniversityTurkey,"8,370",26.2,3%,58 : 42
Reporter,Kyiv National Economic UniversityUkraine,"10,585",9.4,2%,61 : 39
Reporter,Kyoai Gakuen UniversityJapan,"1,089",19.4,4%,66 : 34
Reporter,Kyrgyz-Turkish Manas UniversityKyrgyzstan,"5,448",14.5,17%,72 : 28
Reporter,University of LaghouatAlgeria,"34,345",35.2,0%,51 : 49
Reporter,Lagos State UniversityNigeria,"28,289",37.1,0%,50 : 50
Reporter,Knowledge UniversityIraq,"2,125",16.6,1%,47 : 53
Reporter,University of LampungIndonesia,"25,782",19.9,0%,50 : 50
Reporter,Landmark UniversityNigeria,"3,429",13.4,0%,34 : 66
Reporter,La Salle UniversityColombia,"9,869",20.1,1%,55 : 45
Reporter,University of Las Américas (UDLA)Ecuador,"12,767",13.7,1%,54 : 46
Reporter,Leeds Arts UniversityUnited Kingdom,"2,065",15.3,12%,76 : 24
Reporter,Leeds ConservatoireUnited Kingdom,"1,260",19.4,12%,33 : 67
Reporter,Leeds Trinity UniversityUnited Kingdom,"3,230",24.8,9%,65 : 35
Reporter,Koya UniversityIraq,"4,536",9.4,1%,50 : 50
Reporter,Lesya Ukrainka Volyn National UniversityUkraine,"8,039",10.1,1%,68 : 32
Reporter,University of Liberal Arts BangladeshBangladesh,"4,475",20.2,0%,49 : 51
Reporter,Liverpool Hope UniversityUnited Kingdom,"4,025",15.2,13%,67 : 33
Reporter,Liverpool Institute for Performing ArtsUnited Kingdom,865,17.3,23%,57 : 43
Reporter,Liverpool School of Tropical MedicineUnited Kingdom,210,2.2,39%,65 : 35
Reporter,The LNM Institute of Information TechnologyIndia,"2,136",22.3,0%,17 : 83
Reporter,Loei Rajabhat UniversityThailand,"7,433",19.6,0%,70 : 30
Reporter,London Business SchoolUnited Kingdom,"1,995",18.1,91%,38 : 62
Reporter,London School of Hygiene and Tropical MedicineUnited Kingdom,825,1.8,62%,70 : 30
Reporter,London Metropolitan UniversityUnited Kingdom,"8,260",21.5,45%,66 : 34
Reporter,University of Los LagosChile,"5,567",16.6,0%,58 : 42
Reporter,Universidad LoyolaSpain,"3,319",13.3,4%,65 : 35
Reporter,Malawi University of Science and Technology (MUST)Malawi,"2,356",12.3,0%,28 : 72
Reporter,Management Development Institute (MDI)India,982,12.8,0%,21 : 79
Reporter,Marian College Kuttikkanam (Autonomous)India,"1,755",17,0%,52 : 48
Reporter,Maritime University of SzczecinPoland,"2,559",24.7,13%,26 : 74
Reporter,University of MascaraAlgeria,"21,682",12,0%,61 : 39
Reporter,Universidad MayorChile,"20,330",11,2%,57 : 43
Reporter,University of MedellínColombia,"9,371",17.6,2%,54 : 46
Reporter,Meikai UniversityJapan,"4,326",16.1,17%,43 : 57
Reporter,Michael and Cecilia Ibru UniversityNigeria,405,6.9,0%,41 : 59
Reporter,"Michael Okpara University of Agriculture, UmudikeNigeria","23,198",21.7,0%,41 : 59
Reporter,Middle Technical UniversityIraq,"37,101",26.7,0%,45 : 55
Reporter,Mindanao State University – Iligan Institute of TechnologyPhilippines,"9,348",18.6,0%,60 : 40
Reporter,MIOTI Tech and Business SchoolSpain,115,38.3,9%,31 : 69
Reporter,Mirpur University of Science and TechnologyPakistan,"7,544",19.8,0%,44 : 56
Reporter,University of MisanIraq,"11,855",15,0%,51 : 49
Reporter,Misr University for Science and TechnologyEgypt,"24,742",18.8,6%,47 : 53
Reporter,Mahatma Jyotiba Phule Rohilkhand UniversityIndia,"3,999",20.1,0%,31 : 69
Reporter,M. Kumarasamy College of EngineeringIndia,"3,772",11.7,0%,27 : 73
Reporter,"MNS University of Agriculture, MultanPakistan","3,266",23.5,0%,22 : 78
Reporter,Modern University for Business and ScienceLebanon,"1,896",16.9,31%,47 : 53
Reporter,Université Mohamed El Bachir El Ibrahimi de Bordj Bou ArréridjAlgeria,"18,000",30.9,0%,100 : 0
Reporter,Universidad MonteávilaVenezuela,"1,054",5.7,0%,71 : 29
Reporter,University of MonterreyMexico,"10,814",31.2,1%,61 : 39
Reporter,"Moscow Pedagogical State University
Russian Federation","16,779",18.7,13%,74 : 26
Reporter,"Russian Biotechnological University (BIOTECH)
Russian Federation","5,103",9.4,9%,59 : 41
Reporter,"Moscow State Linguistic University
Russian Federation","6,173",6.5,7%,74 : 26
Reporter,October University for Modern Sciences and Arts (MSA)Egypt,"12,444",11.4,2%,50 : 50
Reporter,Muban Chombueng Rajabhat UniversityThailand,"4,951",17.9,0%,62 : 38
Reporter,Mukogawa Women’s UniversityJapan,"8,394",26.4,0%,100 : 0
Reporter,Mulungushi UniversityZambia,"6,988",54.6,0%,41 : 59
Reporter,Mutah UniversityJordan,"11,486",16.1,15%,46 : 54
Reporter,Universidad Nacional de ChimborazoEcuador,"8,478",14.7,1%,57 : 43
Reporter,Universidad Nacional de ItapúaParaguay,"5,595",5.3,0%,59 : 41
Reporter,Nagoya University of Commerce & BusinessJapan,"3,549",29.9,8%,25 : 75
Reporter,Najran UniversitySaudi Arabia,"17,967",16.9,1%,69 : 31
Reporter,Nakhchivan State UniversityAzerbaijan,"7,620",14.1,20%,46 : 54
Reporter,Namangan Engineering Construction InstituteUzbekistan,"3,881",11.8,0%,18 : 82
Reporter,Namangan Institute of Engineering and TechnologyUzbekistan,"5,784",18.1,0%,21 : 79
Reporter,Namangan State UniversityUzbekistan,"20,636",31.9,0%,66 : 34
Reporter,Nara Institute of Science and TechnologyJapan,"1,043",5.1,24%,23 : 77
Reporter,Nara Women’s UniversityJapan,"2,612",6.2,5%,100 : 0
Reporter,National Aviation UniversityUkraine,"14,239",10.9,5%,39 : 61
Reporter,National University of Computer and Emerging SciencesPakistan,"8,291",14.8,2%,22 : 78
Reporter,National Film and Television SchoolUnited Kingdom,395,7.2,42%,50 : 50
Reporter,National University of Medical Sciences (NUMS)Pakistan,"1,654",5,0%,72 : 28
Reporter,National University of MongoliaMongolia,"18,647",26.5,2%,60 : 40
Reporter,National University Odessa Law AcademyUkraine,"10,503",17.7,1%,60 : 40
Reporter,The National University of Ostroh AcademyUkraine,"3,432",8.8,1%,57 : 43
Reporter,National Polytechnic University of ArmeniaArmenia,"5,742",8.7,2%,20 : 80
Reporter,National University of QuilmesArgentina,"33,703",27.3,2%,57 : 43
Reporter,"National University of Science and Technology, OmanOman","3,986",18.8,14%,63 : 37
Reporter,"National University, SudanSudan","5,132",12.3,6%,60 : 40
Reporter,National Taichung University of Science and TechnologyTaiwan,"15,512",14.9,1%,70 : 30
Reporter,National Transport UniversityUkraine,"7,262",11.5,2%,31 : 69
Reporter,National University of Water and Environmental EngineeringUkraine,"4,344",9.8,3%,34 : 66
Reporter,National University “Yuri Kondratyuk Poltava Polytechnic”Ukraine,"5,067",8.1,10%,49 : 51
Reporter,Navoi State Pedagogical InstituteUzbekistan,"12,791",26.4,0%,72 : 28
Reporter,Universitas Negeri SurabayaIndonesia,"29,840",24.5,0%,64 : 36
Reporter,Newman UniversityUnited Kingdom,"2,325",17.9,12%,76 : 24
Reporter,Niger Delta UniversityNigeria,"20,608",25.9,0%,45 : 55
Reporter,"Nigerian Police Academy, WudilNigeria","3,087",21.9,0%,16 : 84
Reporter,Nihon Pharmaceutical UniversityJapan,"1,618",18.4,4%,48 : 52
Reporter,Niigata University of Health and WelfareJapan,"4,410",17.2,0%,51 : 49
Reporter,University of Niigata PrefectureJapan,"1,196",14.8,1%,76 : 24
Reporter,Nile UniversityEgypt,"2,168",14.4,2%,28 : 72
Reporter,Ninevah UniversityIraq,"3,707",13.6,0%,42 : 58
